"name","url"
"West Chester University of Pennsylvania","http://www.wcupa.edu/"
"West Coast University","http://www.westcoastuniversity.edu/"
"West Georgia Technical College","http://www.westgatech.edu/"
"West Hills Community College","http://www.westhillscollege.com/"
"West Kentucky Technical College","http://www.westkentucky.kctcs.edu/"
"West Liberty State College","http://www.westliberty.edu/"
"West los Angeles College","http://www.wlac.edu/"
"West Shore Community College","http://www.westshore.edu/"
"West Suburban College of Nursing","http://www.wscn.edu/"
"West Tennessee Business College","http://wtbc.edu/"
"University","http://www.wtamu.edu/"
"West Valley College","http://www.westvalley.edu/"
"West Virginia Business College","http://www.wvbc.edu/"
"West Virginia Junior College","http://www.wvjcchas.net/"
"West Virginia Junior College Bridgeport","http://www.wvjcinfo.net/"
"West Virginia Northern Community College","http://www.northern.wvnet.edu/"
"West Virginia School of Osteopathic Medicine","http://www.wvsom.edu/"
"West Virginia State Community and Technical College","http://www.wvsctc.edu/"
"West Virginia State University","http://www.wvstateu.edu/"
"West Virginia University","http://www.wvu.edu/"
"West Virginia University Institute of Technology","http://www.wvutech.edu/"
"West Virginia University Parkersburg","http://www.wvup.edu/"
"West Virginia Wesleyan College","http://www.wvwc.edu/"
"Westcentral Technical College","http://www.westcentraltech.edu/"
"Western Career College","http://www.westerncollege.edu/"
"Western Carolina University","http://www.wcu.edu/"
"Western Connecticut State University *","http://www.wcsu.edu/"
"Western Culinary Institute","http://www.wci.edu/"
"Western Dakota Technical Institute","http://www.wdt.edu/"
"Western Governors University","http://www.wgu.edu/"
"Western Illinois University","http://www.wiu.edu/"
"Western International University","http://www.wintu.edu/"
"Western Iowa Tech Community College","http://www.witcc.com/"
"Western Kentucky University","http://www.wku.edu/"
"Western Michigan University","http://www.wmich.edu/"
"Western Nebraska Community College","http://www.wncc.cc.ne.us/"
"Western Nevada Community College","http://www.wnc.edu/"
"Western New England College","http://www.wnec.edu/"
"Western New Mexico University","http://www.wnmu.edu/"
"Western Oklahoma State College","http://www.wosc.edu/"
"Western Oregon University","http://www.wou.edu/"
"Western Piedmont Community College","http://www.wpcc.edu/"
"Western State College of Colorado","http://www.western.edu/"
"Western State University College of Law","http://www.wsulaw.edu/"
"Western States Chiropractic College","http://www.wschiro.edu/"
"Western Technical College","http://www.westerntc.edu/"
"Western Technical College","http://www.wtc-ep.edu/"
"Western Texas College","http://www.wtc.edu/"
"Western University of Health Sciences","http://www.westernu.edu/"
"Western Washington University","http://www.wwu.edu/"
"Western Wyoming Community College","http://www.wwcc.wy.edu/"
"Westminster College Fulton","http://www.westminster-mo.edu/"
"Westminster College New Wilmington","http://www.westminster.edu/"
"Westminster College Salt Lake City","http://www.westminstercollege.edu/"
"Westminster Theological Seminary","http://www.wts.edu/"
"Westminster Theological Seminary in California","http://www.wscal.edu/"
"Westmont College","http://www.westmont.edu/"
"Westmoreland County Community College","http://www.wccc.edu/"
"Westwood College","http://www.westwood.edu/"
"Westwood College Dallas","http://www.westwoodcollegetexas.com/"
"Wharton County Junior College","http://www.wcjc.edu/"
"Whatcom Community College","http://www.whatcom.ctc.edu/"
"Wheaton College Illinois","http://www.wheaton.edu/"
"Wheaton College Norton Massachusetts","http://www.wheatoncollege.edu/"
"Wheeling Jesuit University","http://www.wju.edu/"
"Wheelock College","http://www.wheelock.edu/"
"White Earth Tribal and Community College","http://www.wetcc.org/"
"White Mountains Community College","http://www.wmcc.edu/"
"Whitman College","http://www.whitman.edu/"
"Whittier College","http://www.whittier.edu/"
"Whitworth College","http://www.whitworth.edu/"
"Wichita Area Technical College","http://www.watc.edu/"
"Wichita State University","http://www.wichita.edu/"
"Widener University","http://www.widener.edu/"
"Wilberforce University","http://www.wilberforce.edu/"
"Wilbur Wright College City Colleges of Chicago","http://wright.ccc.edu/"
"Wiley College","http://www.wileyc.edu/"
"Wilkes Community College","http://www.wilkescc.edu/"
"Wilkes University","http://www.wilkes.edu/"
"Willamette University","http://www.willamette.edu/"
"William Carey International University","http://www.wciu.edu/"
"William Carey University","http://www.wmcarey.edu/"
"William Howard Taft University","http://www.taftu.edu/"
"William Jessup University","http://www.jessup.edu/"
"William Jewell College","http://www.jewell.edu/"
"William Mitchell College of Law","http://www.wmitchell.edu/"
"William Moore College of Technology","http://www.williamrmoore.org/"
"William Paterson University of New Jersey","http://www.wpunj.edu/"
"William Penn University","http://www.wmpenn.edu/"
"William Rainey Harper College","http://www.harpercollege.edu/"
"William Woods University","http://www.williamwoods.edu/"
"Williams Baptist College","http://www.wbcoll.edu/"
"Williams College","http://www.williams.edu/"
"Williamsburg Technical College","http://www.wiltech.edu/"
"Williston State College","http://www.wsc.nodak.edu/"
"Wilmington College of Ohio","http://www.wilmington.edu/"
"Wilmington University","http://www.wilmu.edu/"
"Wilson College","http://www.wilson.edu/"
"Wilson Technical Community College","http://www.wilsoncc.edu/"
"Wingate University","http://www.wingate.edu/"
"Winona State University","http://www.winona.edu/"
"Winston Salem State University","http://www.wssu.edu/"
"Winthrop University","http://www.winthrop.edu/"
"Wisconsin Indianhead Technical College","http://www.witc.edu/"
"Wisconsin Lutheran College","http://www.wlc.edu/"
"Wisconsin School of Professional Psychology","http://www.wspp.edu/"
"Wisconsin Technical College System","http://www.witechcolleges.org/"
"Wittenberg University","http://www.wittenberg.edu/"
"Wofford College","http://www.wofford.edu/"
"Won Institute of Graduate Studies","http://www.woninstitute.edu/"
"Wood Tobe Coburn School","http://www.woodtobecoburn.edu/"
"Woodbury University","http://www.woodbury.edu/"
"Wor Wic Community College","http://www.worwic.edu/"
"Worcester Polytechnic Institute","http://www.wpi.edu/"
"Worcester State College","http://www.worcester.edu/"
"Worsham College","http://www.worshamcollege.com/"
"Wright Institute","http://www.wi.edu/"
"Wright State University","http://www.wright.edu/"
"Wyoming Technical Institute","http://www.wyotech.edu/"
"Wytheville Community College","http://www2.wcc.vccs.edu/"
"Xavier University of Cincinnati","http://www.xavier.edu/"
"Xavier University of Louisiana","http://www.xula.edu/"
"Yakima Valley Community College","http://www.yvcc.edu/"
"Yale University","http://www.yale.edu/"
"Yavapai College","http://www.yc.edu/"
"Yeshiva University","http://www.yu.edu/"
"York College of Pennsylvania","http://www.ycp.edu/"
"York College York Nebraska","http://www.york.edu/"
"York County Community College","http://www.yccc.edu/"
"York Technical College","http://www.yorktech.com/"
"York Technical Institute","http://www.yti.edu/"
"Yorktowne Business Institute","http://www.ybi.edu/"
"Young Harris College","http://www.yhc.edu/"
"Youngstown State University","http://www.ysu.edu/"
"Zane State College","http://www.zanestate.edu/"
"Zion Bible College","http://www.zbc.edu/"
"Centro de Docencia,Investigación e Información en Aprendizaje","http://www.cediiap.edu.uy/"
"Centro Latinoamericano de Economía Humana","http://www.claeh.edu.uy/"
"Escuela Nacional de Bellas Artes","http://www.enba.edu.uy/"
"Facultad de Teología del Uruguay Mons. Mariano Soler","http://www.facteologia.edu.uy/"
"Instituto Universitario Asociación Cristiana de Jóvenes","http://www.iuacj.edu.uy/"
"Instituto Universitario Autónomo del Sur","http://www.universitario.edu.uy/"
"Instituto Universitario Francisco de Asís","http://www.unifa.edu.uy/"
"Universidad Católica del Uruguay","http://www.ucu.edu.uy/"
"Universidad de la Empresa","http://www.ude.edu.uy/"
"Universidad de la República **","http://www.universidad.edu.uy/"
"Universidad de Montevideo","http://www.um.edu.uy/"
"Universidad del Trabajo del Uruguay","http://www.utu.edu.uy/"
"Universidad ORT Uruguay","http://www.ort.edu.uy/"
"Universitario de Punta del Este","http://www.upe.edu.uy/"
"Andijan State Medical Institute","http://www.andmi.uz/"
"Andijon Engineering and Economical Institute","http://www.andmii.uz/"
"Bukhara State University","http://bukhsu.uzsci.net/"
"Bukhara Technological Institute of Food and Light Industry","http://www.bti.uz/"
"Ferghana Polytechnical Institute","http://www.farpi.uz/"
"International Business School Kelajak Ilmi","http://www.ibs.uz/"
"Jizzakh Politechnical Institute","http://www.jizpi.uz/"
"Karakalpak State University","http://www.qmu.uzsci.net/"
"Karschi Engineering Economic Institute","http://www.qmii.uz/"
"Karshi State University","http://qardu.uzpak.uz/"
"Kokand State Pedagogical Institute","http://www.qdpi.uz/"
"Moscow State University Tashkent","http://www.msu.uz/"
"Namangan Engineering Economic Institute","http://www.namiei.uzpak.uz/"
"Namangan Engineering Pedagogical Institute","http://nammpi.uzpak.uz/"
"Namangan State University","http://www.namsu.uzpak.uz/"
"National University of Uzbekistan","http://www.nuu.uz/"
"Plekhanov Russian Academy of Economics Filial in Tashkent","http://www.rea.uz/"
"Samarkand Agricultural Institute","http://www.samqxi.uz/"
"Samarkand State Institute of Foreign Languages","http://samdchti.uz/"
"Samarkand State Medical Institute","http://www.sammi.da.ru/"
"Samarkand State University","http://www.samdu.uz/"
"Tashkent Automobile and Road Construction Institute","http://www.tayi.uz/"
"Tashkent Chemical Technological Institute","http://www.tcti.uz/"
"Tashkent Institute of Architecture and Construction","http://www.tasi.uzsci.net/"
"Tashkent Institute of Textile and Light Industry","http://www.ttesi.uz/"
"Tashkent Islamic University","http://www.tiu.uz/"
"Tashkent Pharmaceutical Institute","http://www.pharmi.uz/"
"Tashkent State Pedagogical University","http://www.tdpu.uz/"
"Tashkent State Technical University","http://www.tstu.re.uz/"
"Tashkent State University of Economics","http://www.tsue.uz/"
"Tashkent University of Information Technologies","http://www.tuit.uz/"
"Toshkent Moliya Instituti","http://www.tfi.uz/"
"University of World Economy and Diplomacy","http://www.uwed.uz/"
"Urganch State University","http://www.ursu.uzpak.uz/"
"Westminster International University in Tashkent","http://www.wiut.uz/"
"Colegio Universitario Francisco de Miranda","http://www.cufm.tec.ve/"
"Instituto de Estudios Superiores de Administración","http://www.iesa.edu.ve/"
"Instituto Universitario de Gerencia y Tecnología","http://www.iugt.tec.ve/"
"Instituto Universitario de Tecnología Agro-Industrial","http://www.iutai.tec.ve/"
"Instituto Universitario de Tecnología de Valencia","http://www.iutvalencia.edu.ve/"
"Instituto Universitario de Tecnología Industrial","http://www.iuti.tec.ve/"
"Instituto Universitario de Tecnología Juan Pablo Pérez Alfonzo","http://www.iutepal.net/"
"Instituto Universitario de Tecnología para la informática","http://www.iutepi.edu/"
"Instituto Universitario de Tecnología Pedro Emilio Coll","http://www.iutpec.com/"
"Instituto Universitario Politécnico Santiago Mariño Extensión Caracas","http://www.psm.edu.ve/"
"Universidad Alejandro de Humboldt","http://www.unihumboldt.edu.ve/"
"Universidad Bicentenaria de Aragua","http://www.uba.edu.ve/"
"Universidad Bolívariana de Venezuela","http://www.ubv.edu.ve/"
"Universidad Católica Andrés Bello","http://www.ucab.edu.ve/"
"Universidad Católica Cecilio Acosta","http://www.unica.edu.ve/"
"Universidad Católica del Táchira","http://www.ucat.edu.ve/"
"Universidad Católica Santa Rosa","http://www.santarosa.edu.ve/"
"Universidad Central de Venezuela","http://www.ucv.ve/"
"Universidad Centroccidental Lisandro Alvarado","http://www.ucla.edu.ve/"
"Universidad de Carabobo","http://www.uc.edu.ve/"
"Universidad de las Fuerzas Armadas","http://www.unefa.edu.ve/"
"Universidad de los Andes Mérida","http://www.ula.ve/"
"Universidad de Margarita","http://www.unimar.edu.ve/"
